id,logFC,AveExpr,t,P.Value,adj.P.Val,B,TargetFullName,Target,EntrezGeneSymbol,Type
CADM1.3326.58.2,1.1920666437473133,8.515341707857564,1.3536622493755963,0.2827401653217015,0.6035298739855065,-5.5023218863390015,Cell adhesion molecule 1,Nectin-like protein 2,CADM1,Protein
HAAO.5861.78.3,0.0345148686093229,9.93207251922365,-1.3530998469945856,0.9130032893635532,0.4004950132699607,-5.503046823380947,"3-hydroxyanthranilate 3,4-dioxygenase",3HAO,HAAO,Protein
KRT18.5354.11.3,0.1966690957720839,6.868882733227612,1.352401669208504,0.2704896485775043,0.9500653706960728,-5.503946393070187,"Keratin, type I cytoskeletal 18",Keratin 18,KRT18,Protein
CTSB.3061.61.2,-0.1976074889369773,8.302502506364204,1.3512187167979193,0.28547192518554,0.0966779309505184,-5.505469606509319,Cathepsin B,Cathepsin B,CTSB,Protein
EPHA3.3432.21.2,0.0670734879906187,5.1087916071817805,-1.3509633776921517,0.0066856177841452,0.4765306700586818,-5.505798231195554,Ephrin type-A receptor 3,EPHA3,EPHA3,Protein
IL20.4138.25.2,0.4707474081938052,6.06158097728422,-1.3502865928211585,0.1989928408235243,0.9325998686888016,-5.50666898806529,Interleukin-20,IL-20,IL20,Protein
SMAD2.10364.6.3,-0.0512149709711711,8.113286895893367,1.3486303140228066,0.2404014525291973,0.9548496056141558,-5.508798291717609,Mothers against decapentaplegic homolog 2,SMAD2,SMAD2,Protein
PPY.4588.1.2,-0.3586882767431101,7.82842742033008,1.3478193561522842,0.5400170310032645,0.0091719565690203,-5.509839986030739,Pancreatic hormone,PH,PPY,Protein
H2AFZ.4163.5.2,0.2830745031432548,8.331809762065651,-1.3466011648321534,0.3860720601251105,0.3288535107588582,-5.511403707320509,Histone H2A.z,Histone H2A.z,H2AFZ,Protein
NGF.5801.72.3,-0.0455669980416417,7.485386105312756,1.3461136033084249,0.313321670819662,0.3863985912975482,-5.512029200299268,beta-nerve growth factor,b-NGF,NGF,Protein
HIST3H2A.14144.3.3,0.0702427598504277,7.698169004703141,1.340636190440866,0.8624091163922455,0.4002623768290431,-5.519041972971414,Histone H2A type 3,H2A3,HIST3H2A,Protein
IL12RB2.3815.14.1,-0.0052565748027445,7.940432303561373,-1.3331324857502316,0.1899188373878658,0.0592346340103318,-5.528606638642335,Interleukin-12 receptor subunit beta-2,IL-12 RB2,IL12RB2,Protein
CX3CL1.2827.23.2,-0.082722594179028,8.02399352099813,1.3318775989478513,0.6496007930795525,0.7925700172546453,-5.530201404559523,Fractalkine,Fractalkine/CX3CL-1,CX3CL1,Protein
DDR1.4122.12.2,0.0712635710790784,5.917093297903728,-1.330729794746688,0.0461867920973338,0.6913717356352372,-5.531658883221539,Epithelial discoidin domain-containing receptor 1,discoidin domain receptor 1,DDR1,Protein
SCARF1.5129.12.3,0.1865572293662293,9.657204365966347,1.3302834774213677,0.6950522810945874,0.7563875991990716,-5.532225305609312,Scavenger receptor class F member 1,SREC-I,SCARF1,Protein
ICAM5.5124.69.3,0.378159552241274,7.389961341299966,-1.3273074169719323,0.0214720489702169,0.1662638965435693,-5.535997789897079,Intercellular adhesion molecule 5,sICAM-5,ICAM5,Protein
IL12A.IL12B.10367.62.3,0.1554961738322667,5.538562968228127,1.3266987384289737,0.5062723690164443,0.915779973023677,-5.5367684052900366,Interleukin-12,IL-12,IL12A IL12B,Protein
ESM1.3805.16.2,-0.0526797326790446,7.695415144895712,-1.3257213119133096,0.0008761119425700916,0.5814613011802955,-5.538005196414377,Endothelial cell-specific molecule 1,Endocan,ESM1,Protein
LMNB1.3889.64.2,0.1817768250469628,7.079401159023138,-1.3173889028409698,0.5251863924312454,0.032364416197808,-5.548514781633854,Lamin-B1,Lamin-B1,LMNB1,Protein
FGR.3810.50.2,-0.4575202281981074,5.664830217894883,1.3152172634963792,0.6782089756249843,0.1583398577429336,-5.551243882519271,Tyrosine-protein kinase Fgr,FGR,FGR,Protein
ANXA1.4960.72.1,-0.111683297039426,10.318833299067984,1.310775775555029,0.0760072929867415,0.9325998686888016,-5.556812658281848,Annexin A1,annexin I,ANXA1,Protein
COLEC12.5457.5.2,-0.1383623684876649,9.056827972280107,-1.3078758623675473,0.4064007129419726,0.8282965933896363,-5.56043927778032,Collectin-12,COLEC12,COLEC12,Protein
RGMB.3331.8.1,0.7659476665785383,9.02569535527967,-1.3057300503872864,0.4954533674824956,0.8340769749856348,-5.563118080316654,RGM domain family member B,RGMB,RGMB,Protein
C1QBP.4967.1.1,-0.0150019845711912,10.213148086051978,1.30507843991928,0.6498502636153073,0.5412427336925808,-5.563930743481887,"Complement component 1 Q subcomponent-binding protein, mitochondrial",C1QBP,C1QBP,Protein
GPC5.4991.12.1,0.0230095608055032,7.628635343381553,-1.3035358254017242,0.2415598987793905,0.1862804351277595,-5.565853148992941,Glypican-5,GPC5,GPC5,Protein
SCARB2.5100.53.3,0.0479336563920148,6.134532943150735,-1.3035274866262974,0.7170507173863707,0.9825746346108885,-5.56586353510331,Lysosome membrane protein 2,LIMP II,SCARB2,Protein
PTHLH.2962.50.2,-0.3752719872289078,7.162625891794568,1.3032375601174422,0.0306412570659751,0.797237717075842,-5.566224606425679,Parathyroid hormone-related protein,PTHrP,PTHLH,Protein
STUB1.10336.3.3,0.1632267537072618,7.226341387153034,-1.298616592640416,0.6071253751823102,0.2234594730588984,-5.571969559686099,E3 ubiquitin-protein ligase CHIP,CHIP,STUB1,Protein
CRLF1.CLCF1.2607.54.2,-0.1374508581423192,6.443029521270504,1.297333053318259,0.9026001694367488,0.0697183233271678,-5.573561977934775,Cytokine receptor-like factor 1:Cardiotrophin-like cytokine factor 1 Complex,CLF-1/CLC Complex,CRLF1 CLCF1,Protein
GPI.4272.46.2,-0.0255703716792128,11.195923871054296,1.2972353039143487,0.8901942038631728,0.1847185401072068,-5.57368319112191,Glucose-6-phosphate isomerase,PHI,GPI,Protein
UBE2G2.9199.6.3,0.2254736025321274,10.469080437182985,1.2969617542921204,0.2181434592068957,0.5814613011802955,-5.57402235906978,Ubiquitin-conjugating enzyme E2 G2,UB2G2,UBE2G2,Protein
TNNI2.5440.26.3,-0.0114553745580807,10.42360745516032,1.294920552557082,0.0049340491955572,0.9132760270622936,-5.576551124884336,"Troponin I, fast skeletal muscle","Troponin I, skeletal, fast twitch",TNNI2,Rat Protein
NEGR1.13109.82.3,-0.0212087971369539,9.156059781708542,1.2946345270147253,0.2266413940691075,0.8633937372080992,-5.576905178656338,Neuronal growth regulator 1,NEGR1,NEGR1,Protein
LEPR.5400.52.3,0.1640052246761087,8.574437080246522,1.2933302072228945,0.4752796121889366,0.5662877377536237,-5.578518806694903,Leptin receptor,sLeptin R,LEPR,Protein
SERPINE2.3217.74.2,0.0599120060635288,7.587638924380498,-1.2919061934267948,0.7350565505735158,0.6660115374585877,-5.580278806919262,Glia-derived nexin,Protease nexin I,SERPINE2,Protein
DLL1.5349.69.3,0.2637862207517142,8.899678414537073,1.287758608048468,0.5380037286204598,0.1892198965224256,-5.585394834055277,Delta-like protein 1,DLL1,DLL1,Protein
CFB.4129.72.1,0.0740614960116041,12.95827921461396,-1.286812784435363,0.6259232064546021,0.0040877547061768,-5.586559385568924,Complement factor B,Factor B,CFB,Protein
LGALS7.9196.8.3,-0.0251002355034864,7.810343216333227,1.2860587127317316,0.3956680801322182,0.3756567508657997,-5.587487277651357,Galectin-7,Galectin-7,LGALS7,Protein
CTSH.8465.52.3,-0.0295121351521218,9.35703718174966,1.2835703287440694,0.6321844652226913,0.0837294036776289,-5.590545708017613,Cathepsin H,Cathepsin H,CTSH,Protein
EHMT2.5843.60.3,-0.3369886682131457,6.706547345011947,1.279611733898561,0.1813499546466594,0.7078370033360186,-5.595399919461701,Histone-lysine N-methyltransferase EHMT2,NG36,EHMT2,Protein
CASP3.3593.72.3,-0.1183416838998711,9.007677178350333,1.2778646032847751,0.0776947512225796,0.6374176130397758,-5.597537942709193,Caspase-3,Caspase-3,CASP3,Protein
C5.2851.63.3,-0.0537858079387889,10.163493933037516,1.2761021260558834,0.8956328107643037,0.0629831349967196,-5.599692021530308,C5a anaphylatoxin,C5a,C5,Protein
FGFR3.3809.1.2,0.0317708620838037,7.590045807243674,1.275744206162169,0.1586611571873775,0.0583517182127997,-5.600129132617299,Fibroblast growth factor receptor 3,FGFR-3,FGFR3,Protein
MBL2.3000.66.1,-0.0054189874637695,12.345946823267926,-1.2718591088123696,0.0407065722838353,0.476847198869387,-5.604866557522827,Mannose-binding protein C,MBL,MBL2,Protein
CYCS.2942.50.2,-0.0163536225311369,9.146646681995724,-1.2701427656326374,0.2196125592022532,0.1472144488690031,-5.606955199639009,Cytochrome c,Cytochrome c,CYCS,Protein
CA10.3289.19.2,-0.0612601656732032,6.872108977289946,1.2678546900336691,0.3491224564285081,0.885979784244267,-5.6097355490302485,Carbonic anhydrase-related protein 10,Carbonic Anhydrase X,CA10,Protein
FGF17.3494.71.3,-0.1097585514610058,5.178556953423107,1.26771390246698,0.0031688538598554,0.922637533251204,-5.609906475802541,Fibroblast growth factor 17,FGF-17,FGF17,Protein
AFP.5792.8.2,-0.15355924498643,7.219972216998719,1.266989581945467,0.098626645550689,0.5390988357747469,-5.610785579236029,alpha-Fetoprotein,AFP,AFP,Protein
NOTCH3.5108.72.3,0.018902996676384,7.376355577659615,1.266431134294944,0.0307024073506257,0.981688702570894,-5.611463047577674,Neurogenic locus notch homolog protein 3,Notch-3,NOTCH3,Protein
PCSK7.4459.68.2,-0.0984594290043674,8.901755325644467,-1.2660800317239689,0.420857192949577,0.6469799036838847,-5.611888838879685,Proprotein convertase subtilisin/kexin type 7,PCSK7,PCSK7,Protein
GDNF.5822.22.3,0.2233804110672599,6.28081546351619,-1.26592667086731,0.876555609400092,0.8578281080992507,-5.612074789461493,Glial cell line-derived neurotrophic factor,GDNF,GDNF,Protein
PON1.4261.55.2,-0.2115389046461969,5.51156083941378,1.265599904286855,0.0149091184644368,0.6021132526527799,-5.61247092583279,Serum paraoxonase/arylesterase 1,paraoxonase 1,PON1,Protein
MMP14.5002.76.1,-0.1861264980338941,7.38717435101471,1.2627587248249574,0.2605815175773341,0.73048005261769,-5.615911289216989,Matrix metalloproteinase-14,MMP-14,MMP14,Protein
SPHK1.4294.16.2,-0.1234354689785629,7.312531440901864,1.2582120594772743,0.8797075183684506,0.7925700172546453,-5.621401973007842,Sphingosine kinase 1,Sphingosine kinase 1,SPHK1,Protein
EIF5A.5888.29.3,0.0509075490581948,11.33104945412705,1.2579034429360776,0.1055572381508047,0.9814110937337888,-5.621774004897288,Eukaryotic translation initiation factor 5A-1,eIF-5A-1,EIF5A,Protein
VEGFC.3132.1.1,-0.194821999738383,7.986831323547617,1.257407345331685,0.4563998642724547,0.0206710188245339,-5.622371865439854,Vascular endothelial growth factor C,VEGF-C,VEGFC,Protein
HDGFRP2.4553.65.3,-0.034475583913573,6.865386425219263,-1.2566809874341207,0.3349188817519872,0.9548496056141558,-5.623246826193799,Hepatoma-derived growth factor-related protein 2,HDGR2,HDGFRP2,Protein
IL20RA.5085.18.3,0.3878686730293328,5.832288693096085,-1.2545586316692603,0.8584258659241853,0.7563875991990716,-5.625800712700302,Interleukin-20 receptor subunit alpha,IL-20 Ra,IL20RA,Protein
REG1A.13095.51.3,0.2558642335618062,6.631410990764991,1.2514323670594474,0.0134734535531192,0.5051724211501188,-5.629555368932878,Lithostathine-1-alpha,PSP,REG1A,Protein
TPM2.4472.5.2,-0.2823908987929146,8.017497020743493,1.2508619521071436,0.26462280998389,0.8744058957571947,-5.6302395062223685,Tropomyosin beta chain,Tropomyosin 2,TPM2,Protein
GH1.8462.18.3,0.4835619513757602,6.0139507669024725,-1.2496459431694542,0.0249029450784168,0.5692675033958756,-5.631696986293751,Somatotropin,HGH,GH1,Protein
IL13RA1.2633.52.2,-0.3832489569434557,9.2486257064856,1.2468041983621814,0.786154235964101,0.1862804351277595,-5.635097928611054,Interleukin-13 receptor subunit alpha-1,IL-13 Ra1,IL13RA1,Protein
TGFB2.4156.74.1,-0.2452538351926458,5.6700898302958604,-1.245550823958985,0.1510419531818076,0.3863985912975482,-5.636595667587474,Transforming growth factor beta-2,TGF-b2,TGFB2,Protein
SEMA3A.3222.11.2,0.1398584211861428,7.706128187483235,1.2452903519344898,0.990791317996884,0.6420337438321537,-5.63690674788638,Semaphorin-3A,Semaphorin 3A,SEMA3A,Protein
ATP5O.9202.309.3,-0.2302674678830788,7.580726931658011,1.241170203155809,0.6411371516527025,0.8234989875529309,-5.641819417502155,"ATP synthase subunit O, mitochondrial",ATPO,ATP5O,Protein
SEMA6A.5122.92.2,-0.1346650267261036,12.011277734092058,-1.2390629389358507,0.1040132500684573,0.5806534106771709,-5.644326199341572,Semaphorin-6A,Semaphorin-6A,SEMA6A,Protein
LCK.3452.17.2,-0.3100369551809885,5.927915163319483,-1.2387206818986862,0.5798935836304289,0.9642424542917818,-5.644732973155072,Tyrosine-protein kinase Lck,LCK,LCK,Protein
ICOS.2988.57.2,0.2802285469456184,7.211577438970599,-1.2375102631667312,0.4555810709136948,0.8018205647494261,-5.646170726475966,Inducible T-cell costimulator,ICOS,ICOS,Protein
CDK5.CDK5R1.3358.51.2,-0.2295156654423805,7.8556714985895395,1.2371191557155798,0.522480979772737,0.9548496056141558,-5.6466350117056585,Cyclin-dependent kinase 5:Cyclin-dependent kinase 5 activator 1 complex,CDK5/p35,CDK5 CDK5R1,Protein
THBS4.3340.53.1,0.1337445186201929,6.919191741598091,1.2361128995888893,0.5844858544274043,0.5825264606613415,-5.647828918231898,Thrombospondin-4,TSP4,THBS4,Protein
CST2.4324.33.2,0.3848771632245963,12.330709201324934,1.2312509946535628,0.0690277969798847,0.933048902735206,-5.653584819727724,Cystatin-SA,CYTT,CST2,Protein
CASP10.5340.24.3,-0.2461099454781984,9.948373654023005,-1.2276645686823746,0.109488834294952,0.959392343307916,-5.657817246937254,Caspase-10,Caspase-10,CASP10,Protein
ANXA5.14158.17.3,-0.3518601780614334,7.204228052964484,1.226881626713845,0.73879580126223,0.6568523945392891,-5.658739694595751,Annexin A5,Annexin V,ANXA5,Protein
NME2.4249.64.2,-0.0793293957012343,9.101160653322568,1.226202262941737,0.7914794000785165,0.3278144058501575,-5.659539666543517,Nucleoside diphosphate kinase B,NDP kinase B,NME2,Protein
GCG.4891.50.1,-0.0210342281407518,7.524400661243439,1.2236995654997969,0.4277901209967056,0.963423982061602,-5.662483127992345,Glucagon,Glucagon,GCG,Protein
DLL4.3305.6.1,-0.0669201015883786,7.69339057945543,-1.2231217933442775,0.1599775674324886,0.9500653706960728,-5.663161862922037,Delta-like protein 4,DLL4,DLL4,Protein
PRKCQ.3817.18.1,0.04731502100126,7.820923763287968,-1.2211933647408058,0.2390220984663151,0.8729285330294525,-5.665425123656398,Protein kinase C theta type,KPCT,PRKCQ,Protein
NTRK3.2658.27.1,-0.0113625553837223,10.495142319034544,1.2194954402746814,0.2057068309778407,0.8472494965019547,-5.667415116782804,NT-3 growth factor receptor,TrkC,NTRK3,Protein
TLR2.3835.11.2,-0.0975688896506714,7.944732229127775,1.2167992803425318,0.7658234835324949,0.5421605280864173,-5.670569780695672,Toll-like receptor 2,TLR2,TLR2,Protein
EFNA2.14124.6.3,-0.0673529675865049,7.73338462674402,-1.208879218525629,0.8944198545476544,0.3288535107588582,-5.6797992389691645,Ephrin-A2,Ephrin-A2,EFNA2,Protein
FLRT3.13123.3.3,-0.0885711477516849,10.51326120079671,1.1995106813381058,0.0243013744779823,0.3278144058501575,-5.690644367359222,Leucine-rich repeat transmembrane protein FLRT3,FLRT3,FLRT3,Protein
FST.4132.27.2,-0.2200903585883419,6.809305098909602,1.197749735862247,0.0014985068452021,0.7925700172546453,-5.692674102822345,Follistatin,FST,FST,Protein
RPSA.4957.1.2,-0.0199416086702622,9.574362866325917,1.1949923590636993,0.5188503966453648,0.7563875991990716,-5.695846793844934,40S ribosomal protein SA,40S ribosomal protein SA,RPSA,Protein
FAM3B.9177.6.3,-0.0427600534258869,7.238672322866723,1.1945490318452816,0.1510652447955641,0.634209966755441,-5.696356260064477,Protein FAM3B,FAM3B,FAM3B,Protein
MYC.10362.35.3,-0.1487025661281175,6.381017253810947,1.1932734474671296,0.6836749528729321,0.652641322057621,-5.697821165103662,Myc proto-oncogene protein,c-Myc,MYC,Protein
CXCL5.2979.8.2,0.4289403557682115,6.65417292790964,-1.192820062147638,0.2788860259574532,0.6076211450221585,-5.698341490570982,C-X-C motif chemokine 5,ENA-78,CXCL5,Protein
FLRT2.13122.19.3,0.0255414469765463,11.878655920333534,1.1914298238018812,0.3919507987582685,0.6381517372465259,-5.69993584384554,Leucine-rich repeat transmembrane protein FLRT2,FLRT2,FLRT2,Protein
PIANP.14114.18.3,0.0904571752948792,9.70676846274879,-1.1884493640318363,0.3254138445647849,0.030623409746489,-5.703348063592323,PILR alpha-associated neural protein,PIANP,PIANP,Protein
UFM1.3836.51.2,0.074118592059345,9.400760922952536,1.186409300241417,0.9456894347998148,0.8235598001401022,-5.70567907157525,Ubiquitin-fold modifier 1,UFM1,UFM1,Protein
PCNA.2915.6.2,-0.182671837626329,5.4618290560575975,-1.1829720901010736,0.7513153533749916,0.3128400012119171,-5.709598045065628,Proliferating cell nuclear antigen,PCNA,PCNA,Protein
MFRP.3685.53.1,-0.00044750602984655217,8.990105337350725,-1.1809979577045082,0.2769945576524055,0.6899927345676813,-5.711844085647499,Membrane frizzled-related protein,MFRP,MFRP,Protein
IL2RA.3151.6.1,-0.027592887357007,7.892579408534241,1.175312617903168,0.3848951147449952,0.2636656282586126,-5.718292966227184,Interleukin-2 receptor subunit alpha,IL-2 sRa,IL2RA,Protein
CHST6.4429.51.2,-0.0799423597628133,6.84243889067391,-1.169398049143353,0.0160729325227986,0.3433999992804997,-5.724971062679005,Carbohydrate sulfotransferase 6,CHST6,CHST6,Protein
C7.2888.49.2,-0.1794320614796773,8.309020684438694,-1.1687050337225715,0.2763899379339192,0.9093276460692572,-5.725751484250431,Complement component C7,C7,C7,Protein
SIGLEC6.2741.22.2,0.1420580690938896,5.753451105670608,-1.1683409002184852,0.4112908738698027,0.1296038976823863,-5.726161370874195,Sialic acid-binding Ig-like lectin 6,Siglec-6,SIGLEC6,Protein
KLRF1.5098.79.3,-0.0376138977357265,6.144265747743125,1.1622617160030162,0.4966159696326994,0.6140554328972296,-5.732986789434952,Killer cell lectin-like receptor subfamily F member 1,KLRF1,KLRF1,Protein
PGAM1.3896.5.2,0.0520734994327497,4.260766209901839,1.1617548077163316,0.6810412457630468,0.5808013782441629,-5.733554420300292,Phosphoglycerate mutase 1,Phosphoglycerate mutase 1,PGAM1,Protein
ARSA.3583.54.6,0.0665960005341415,8.695859564216455,-1.1599300020620789,0.6697983953054887,0.0256537022496912,-5.73559590481597,Arylsulfatase A,Arylsulfatase A,ARSA,Protein
VIP.3522.57.1,0.025350940335315,5.718044478684795,-1.1596979073866025,0.8077585029453395,0.320540959255515,-5.73585534373398,Vasoactive Intestinal Peptide,Vasoactive Intestinal Peptide,VIP,Protein
MMP10.8479.4.3,0.2882788110055408,8.4260777893085,1.1595451936976755,0.839592527889497,0.3452777368414561,-5.736026022939573,Stromelysin-2,MMP-10,MMP10,Protein
HAMP.3504.58.2,0.0868359958501695,9.46271206354998,1.1571687409083524,0.0261194988173169,0.9184750665645676,-5.738679340052967,Hepcidin,LEAP-1,HAMP,Protein
LYZ.4920.10.1,-0.3498102975675132,14.605126387806168,-1.157070721560097,0.2631827200574822,0.4721625075582127,-5.7387886697563015,Lysozyme C,Lysozyme,LYZ,Protein
CHRDL1.3362.61.2,-0.1925303553596411,9.12705631394217,1.1552885119172545,0.996851368840734,0.3469589268924878,-5.740775017583573,Chordin-like protein 1,CRDL1,CHRDL1,Protein
CTSS.3181.50.2,-0.035729210661533,7.437373273331526,-1.1551076155833342,0.9822553640098846,0.067248839363086,-5.740976474220404,Cathepsin S,Cathepsin S,CTSS,Protein
IL7R.5089.11.3,-0.2838660856412451,6.146789053866812,-1.154709968877027,0.5563156328745043,0.5125767378858191,-5.74141921298877,Interleukin-7 receptor subunit alpha,IL-7 Ra,IL7R,Protein
CMPK1.4786.58.3,0.0588027160731981,9.87264160761324,-1.154641552097936,0.0973770743801059,0.1284572581330172,-5.741495373680385,UMP-CMP kinase,Cytidylate kinase,CMPK1,Protein
TPSB2.3403.1.2,0.1012220921000383,9.150782670438623,1.1545327916247394,0.715644712116382,0.5399755451574133,-5.741616435779465,Tryptase beta-2,TPSB2,TPSB2,Protein
